article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,source_task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
softcite_data/step1_txt/pmc/PMC2971576-1/text.txt.gz,101049,PMC2971576-1,6fa227090d661175288f1f99b9c0d0eb7a1aaa96b6f60754e3512ecf47eb0c95,3708,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,b384120b-c24a-44c8-8b49-4688fcb286a1,Adjudicator jcsick@gmail.com task 1073 article number 101049,True,f6e67e05-6ca0-4208-859b-87a41e30d838,79fc369d-0c05-40d0-82da-f70f3d7ac491,HL_Softcite_SoftwareMentions_v2,Software Mention,11,,{},1,1795,1803,FastPval
softcite_data/step1_txt/pmc/PMC2971576-1/text.txt.gz,101049,PMC2971576-1,6fa227090d661175288f1f99b9c0d0eb7a1aaa96b6f60754e3512ecf47eb0c95,3708,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,b384120b-c24a-44c8-8b49-4688fcb286a1,Adjudicator jcsick@gmail.com task 1073 article number 101049,True,f6e67e05-6ca0-4208-859b-87a41e30d838,df4bb78c-6994-4ac3-8db3-f7678212d500,HL_Softcite_SoftwareMentions_v2,Software Mention,12,,{},1,1909,1917,FastPval
softcite_data/step1_txt/pmc/PMC2971576-1/text.txt.gz,101049,PMC2971576-1,6fa227090d661175288f1f99b9c0d0eb7a1aaa96b6f60754e3512ecf47eb0c95,3708,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,b384120b-c24a-44c8-8b49-4688fcb286a1,Adjudicator jcsick@gmail.com task 1073 article number 101049,True,f6e67e05-6ca0-4208-859b-87a41e30d838,318a8738-d703-45d1-8d5b-ddf18d75cca5,HL_Softcite_SoftwareMentions_v2,Software Mention,13,,{},1,2010,2018,FastPval
softcite_data/step1_txt/pmc/PMC2971576-1/text.txt.gz,101049,PMC2971576-1,6fa227090d661175288f1f99b9c0d0eb7a1aaa96b6f60754e3512ecf47eb0c95,3708,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,b384120b-c24a-44c8-8b49-4688fcb286a1,Adjudicator jcsick@gmail.com task 1073 article number 101049,True,f6e67e05-6ca0-4208-859b-87a41e30d838,a70df666-ab9d-46c8-bbb1-386eadc49794,HL_Softcite_SoftwareMentions_v2,Software Mention,14,,{},1,2130,2138,FastPval
softcite_data/step1_txt/pmc/PMC2971576-1/text.txt.gz,101049,PMC2971576-1,6fa227090d661175288f1f99b9c0d0eb7a1aaa96b6f60754e3512ecf47eb0c95,3708,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,b384120b-c24a-44c8-8b49-4688fcb286a1,Adjudicator jcsick@gmail.com task 1073 article number 101049,True,f6e67e05-6ca0-4208-859b-87a41e30d838,417f97ea-e6cc-4e71-b20b-c7a2bb54d8ea,HL_Softcite_SoftwareMentions_v2,Software Mention,15,,{},1,2961,2969,FastPval
softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,406241df-ef03-4a29-bf2e-520151e57ccd,Adjudicator jcsick@gmail.com task 1052 article number 100033,True,6fbecd84-ccae-47a2-b2b4-34e8204f55a8,98f4f60a-92fd-4f86-b760-e73b367f28fc,HL_Softcite_SoftwareMentions_v2,Software Mention,1,,{},1,471,478,MUMMALS
softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,406241df-ef03-4a29-bf2e-520151e57ccd,Adjudicator jcsick@gmail.com task 1052 article number 100033,True,6fbecd84-ccae-47a2-b2b4-34e8204f55a8,42629a71-afb6-4c51-88fc-bb9baaeb5e78,HL_Softcite_SoftwareMentions_v2,Software Mention,2,,{},1,593,600,MUMMALS
softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,406241df-ef03-4a29-bf2e-520151e57ccd,Adjudicator jcsick@gmail.com task 1052 article number 100033,True,6fbecd84-ccae-47a2-b2b4-34e8204f55a8,58effd97-d28c-4aef-90f7-3fd4d21e0768,HL_Softcite_SoftwareMentions_v2,Software Mention,3,,{},1,621,628,MUMMALS
softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,406241df-ef03-4a29-bf2e-520151e57ccd,Adjudicator jcsick@gmail.com task 1052 article number 100033,True,6fbecd84-ccae-47a2-b2b4-34e8204f55a8,42adf66e-3889-4b2c-92b6-00f09c52c12f,HL_Softcite_SoftwareMentions_v2,Software Mention,4,,{},1,1107,1115,ProbCons
softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,406241df-ef03-4a29-bf2e-520151e57ccd,Adjudicator jcsick@gmail.com task 1052 article number 100033,True,6fbecd84-ccae-47a2-b2b4-34e8204f55a8,40beac75-4db6-4076-8d90-e7bf9729cd71,HL_Softcite_SoftwareMentions_v2,Software Mention,5,,{},1,1116,1121,MAFFT
softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,406241df-ef03-4a29-bf2e-520151e57ccd,Adjudicator jcsick@gmail.com task 1052 article number 100033,True,6fbecd84-ccae-47a2-b2b4-34e8204f55a8,a45cb9b4-1be6-4cb7-a253-b04e8bf8d4fe,HL_Softcite_SoftwareMentions_v2,Software Mention,6,,{},1,1129,1134,MAFFT
softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,406241df-ef03-4a29-bf2e-520151e57ccd,Adjudicator jcsick@gmail.com task 1052 article number 100033,True,6fbecd84-ccae-47a2-b2b4-34e8204f55a8,e0782458-b418-4a49-beb3-4c527a10d811,HL_Softcite_SoftwareMentions_v2,Software Mention,7,,{},1,1141,1146,MAFFT
softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,406241df-ef03-4a29-bf2e-520151e57ccd,Adjudicator jcsick@gmail.com task 1052 article number 100033,True,6fbecd84-ccae-47a2-b2b4-34e8204f55a8,9cabe1f2-ab87-4166-ae90-4e4cc3104c6e,HL_Softcite_SoftwareMentions_v2,Software Mention,8,,{},1,1153,1158,MAFFT
softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,406241df-ef03-4a29-bf2e-520151e57ccd,Adjudicator jcsick@gmail.com task 1052 article number 100033,True,6fbecd84-ccae-47a2-b2b4-34e8204f55a8,7c3d68d1-d4f5-4b03-a206-5c045a0618f4,HL_Softcite_SoftwareMentions_v2,Software Mention,9,,{},1,1165,1171,MUSCLE
softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,406241df-ef03-4a29-bf2e-520151e57ccd,Adjudicator jcsick@gmail.com task 1052 article number 100033,True,6fbecd84-ccae-47a2-b2b4-34e8204f55a8,8703d699-6f37-4b83-acf1-8406007696d7,HL_Softcite_SoftwareMentions_v2,Software Mention,10,,{},1,1172,1180,ClustalW
softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,406241df-ef03-4a29-bf2e-520151e57ccd,Adjudicator jcsick@gmail.com task 1052 article number 100033,True,6fbecd84-ccae-47a2-b2b4-34e8204f55a8,a208a69e-b946-4e57-917c-2d7957f7273d,HL_Softcite_SoftwareMentions_v2,Software Mention,11,,{},1,1205,1212,MUMMALS
softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,406241df-ef03-4a29-bf2e-520151e57ccd,Adjudicator jcsick@gmail.com task 1052 article number 100033,True,6fbecd84-ccae-47a2-b2b4-34e8204f55a8,79b870cd-7ba2-4cba-9499-c8e5c0fef2c0,HL_Softcite_SoftwareMentions_v2,Software Mention,12,,{},1,1337,1345,ProbCons
softcite_data/step1_txt/pmc/PMC1934993-2/text.txt.gz,100127,PMC1934993-2,d65e19b2fa40592ad53110c6fc2cb5e9bfaa120c4568abe1d8c866b81b92d294,3892,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,7116ff99-82cd-4782-98b0-44c730c22a9e,Adjudicator jcsick@gmail.com task 1070 article number 100127,True,6bec2e9d-d8d9-4e66-a85e-cf4875826f8e,17c4af9f-ddf5-48c3-90ad-d7b637cf45e9,HL_Softcite_SoftwareMentions_v2,Software Mention,1,,{},1,82,97,SHARP/autoSHARP
softcite_data/step1_txt/pmc/PMC1934993-2/text.txt.gz,100127,PMC1934993-2,d65e19b2fa40592ad53110c6fc2cb5e9bfaa120c4568abe1d8c866b81b92d294,3892,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,7116ff99-82cd-4782-98b0-44c730c22a9e,Adjudicator jcsick@gmail.com task 1070 article number 100127,True,6bec2e9d-d8d9-4e66-a85e-cf4875826f8e,541e0a0d-5b03-4e50-848e-d6b8d6151bae,HL_Softcite_SoftwareMentions_v2,Software Mention,2,,{},1,282,287,X-fit
softcite_data/step1_txt/pmc/PMC1934993-2/text.txt.gz,100127,PMC1934993-2,d65e19b2fa40592ad53110c6fc2cb5e9bfaa120c4568abe1d8c866b81b92d294,3892,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,7116ff99-82cd-4782-98b0-44c730c22a9e,Adjudicator jcsick@gmail.com task 1070 article number 100127,True,6bec2e9d-d8d9-4e66-a85e-cf4875826f8e,3c0b1ba2-71fe-4b22-a282-064ada37e709,HL_Softcite_SoftwareMentions_v2,Software Mention,3,,{},1,318,326,XtalView
softcite_data/step1_txt/pmc/PMC1934993-2/text.txt.gz,100127,PMC1934993-2,d65e19b2fa40592ad53110c6fc2cb5e9bfaa120c4568abe1d8c866b81b92d294,3892,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,7116ff99-82cd-4782-98b0-44c730c22a9e,Adjudicator jcsick@gmail.com task 1070 article number 100127,True,6bec2e9d-d8d9-4e66-a85e-cf4875826f8e,e0f604db-3e7c-40b2-a977-6458ed555522,HL_Softcite_SoftwareMentions_v2,Software Mention,4,,{},1,416,419,CNS
softcite_data/step1_txt/pmc/PMC1934993-2/text.txt.gz,100127,PMC1934993-2,d65e19b2fa40592ad53110c6fc2cb5e9bfaa120c4568abe1d8c866b81b92d294,3892,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,7116ff99-82cd-4782-98b0-44c730c22a9e,Adjudicator jcsick@gmail.com task 1070 article number 100127,True,6bec2e9d-d8d9-4e66-a85e-cf4875826f8e,955cd4fc-d819-4b98-aeb2-a0265e026524,HL_Softcite_SoftwareMentions_v2,Software Mention,5,,{},1,429,435,REFMAC
softcite_data/step1_txt/pmc/PMC1934993-2/text.txt.gz,100127,PMC1934993-2,d65e19b2fa40592ad53110c6fc2cb5e9bfaa120c4568abe1d8c866b81b92d294,3892,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,7116ff99-82cd-4782-98b0-44c730c22a9e,Adjudicator jcsick@gmail.com task 1070 article number 100127,True,6bec2e9d-d8d9-4e66-a85e-cf4875826f8e,971c944b-f189-4ded-a8d1-12b7a932513b,HL_Softcite_SoftwareMentions_v2,Software Mention,6,,{},1,545,553,XtalView
softcite_data/step1_txt/pmc/PMC1934993-2/text.txt.gz,100127,PMC1934993-2,d65e19b2fa40592ad53110c6fc2cb5e9bfaa120c4568abe1d8c866b81b92d294,3892,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,7116ff99-82cd-4782-98b0-44c730c22a9e,Adjudicator jcsick@gmail.com task 1070 article number 100127,True,6bec2e9d-d8d9-4e66-a85e-cf4875826f8e,22262c73-6229-4de5-af61-36fda5c58043,HL_Softcite_SoftwareMentions_v2,Software Mention,8,,{},1,678,682,DINO
softcite_data/step1_txt/pmc/PMC1934993-2/text.txt.gz,100127,PMC1934993-2,d65e19b2fa40592ad53110c6fc2cb5e9bfaa120c4568abe1d8c866b81b92d294,3892,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,7116ff99-82cd-4782-98b0-44c730c22a9e,Adjudicator jcsick@gmail.com task 1070 article number 100127,True,6bec2e9d-d8d9-4e66-a85e-cf4875826f8e,673042f0-e46b-475c-ab9a-898d0c04d6ce,HL_Softcite_SoftwareMentions_v2,Software Mention,9,,{},1,712,719,POV-Ray
softcite_data/step1_txt/pmc/PMC1934993-2/text.txt.gz,100127,PMC1934993-2,d65e19b2fa40592ad53110c6fc2cb5e9bfaa120c4568abe1d8c866b81b92d294,3892,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,7116ff99-82cd-4782-98b0-44c730c22a9e,Adjudicator jcsick@gmail.com task 1070 article number 100127,True,6bec2e9d-d8d9-4e66-a85e-cf4875826f8e,a4283ecd-78da-4508-9f71-979555b05b87,HL_Softcite_SoftwareMentions_v2,Software Mention,10,,{},1,784,791,Ribbons
softcite_data/step1_txt/pmc/PMC1934993-2/text.txt.gz,100127,PMC1934993-2,d65e19b2fa40592ad53110c6fc2cb5e9bfaa120c4568abe1d8c866b81b92d294,3892,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,7116ff99-82cd-4782-98b0-44c730c22a9e,Adjudicator jcsick@gmail.com task 1070 article number 100127,True,6bec2e9d-d8d9-4e66-a85e-cf4875826f8e,c698ccd1-3c9f-4e70-ab57-a59b0f28c846,HL_Softcite_SoftwareMentions_v2,Software Mention,11,,{},1,801,808,POV-Ray
softcite_data/step1_txt/pmc/PMC3627563-2/text.txt.gz,103124,PMC3627563-2,29d2b6a8c14c8761a4fd1846f336113e9016393bc9eda88ed19e7dfe51d0ffe9,3977,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,ca794886-b271-4848-94ec-2586174c16f0,Adjudicator jcsick@gmail.com task 1076 article number 103124,True,a0d8f90b-deb6-4d5f-a1da-d5defffdb57a,cd8e7adf-fe58-47a8-b461-cce83604a55f,HL_Softcite_SoftwareMentions_v2,Software Mention,1,,{},1,274,280,CVtree
softcite_data/step1_txt/pmc/PMC3627563-2/text.txt.gz,103124,PMC3627563-2,29d2b6a8c14c8761a4fd1846f336113e9016393bc9eda88ed19e7dfe51d0ffe9,3977,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,ca794886-b271-4848-94ec-2586174c16f0,Adjudicator jcsick@gmail.com task 1076 article number 103124,True,a0d8f90b-deb6-4d5f-a1da-d5defffdb57a,4399cd26-7ac0-4e94-b11a-cb203770320f,HL_Softcite_SoftwareMentions_v2,Software Mention,2,,{},1,321,323,Kr
softcite_data/step1_txt/pmc/PMC3627563-2/text.txt.gz,103124,PMC3627563-2,29d2b6a8c14c8761a4fd1846f336113e9016393bc9eda88ed19e7dfe51d0ffe9,3977,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,ca794886-b271-4848-94ec-2586174c16f0,Adjudicator jcsick@gmail.com task 1076 article number 103124,True,a0d8f90b-deb6-4d5f-a1da-d5defffdb57a,ffd8c84a-4ee0-4aeb-a840-8b4658030228,HL_Softcite_SoftwareMentions_v2,Software Mention,3,,{},1,599,607,treedist
softcite_data/step1_txt/pmc/PMC3627563-2/text.txt.gz,103124,PMC3627563-2,29d2b6a8c14c8761a4fd1846f336113e9016393bc9eda88ed19e7dfe51d0ffe9,3977,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,ca794886-b271-4848-94ec-2586174c16f0,Adjudicator jcsick@gmail.com task 1076 article number 103124,True,a0d8f90b-deb6-4d5f-a1da-d5defffdb57a,dd725376-7ac5-4364-b2e0-1dcbcc444a5b,HL_Softcite_SoftwareMentions_v2,Software Mention,4,,{},1,642,648,PHYLIP
softcite_data/step1_txt/pmc/PMC3627563-2/text.txt.gz,103124,PMC3627563-2,29d2b6a8c14c8761a4fd1846f336113e9016393bc9eda88ed19e7dfe51d0ffe9,3977,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,ca794886-b271-4848-94ec-2586174c16f0,Adjudicator jcsick@gmail.com task 1076 article number 103124,True,a0d8f90b-deb6-4d5f-a1da-d5defffdb57a,57494eb5-dac1-4772-9026-9cad2f6d93ea,HL_Softcite_SoftwareMentions_v2,Software Mention,5,,{},1,1259,1265,CVtree
softcite_data/step1_txt/pmc/PMC3627563-2/text.txt.gz,103124,PMC3627563-2,29d2b6a8c14c8761a4fd1846f336113e9016393bc9eda88ed19e7dfe51d0ffe9,3977,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,ca794886-b271-4848-94ec-2586174c16f0,Adjudicator jcsick@gmail.com task 1076 article number 103124,True,a0d8f90b-deb6-4d5f-a1da-d5defffdb57a,630be8da-b935-4b86-b2ea-8c9a90795de9,HL_Softcite_SoftwareMentions_v2,Software Mention,6,,{},1,1283,1285,Kr
softcite_data/step1_txt/pmc/PMC3627563-2/text.txt.gz,103124,PMC3627563-2,29d2b6a8c14c8761a4fd1846f336113e9016393bc9eda88ed19e7dfe51d0ffe9,3977,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,ca794886-b271-4848-94ec-2586174c16f0,Adjudicator jcsick@gmail.com task 1076 article number 103124,True,a0d8f90b-deb6-4d5f-a1da-d5defffdb57a,c8ba4ec6-0722-4e5c-92bd-1a9d68e687c8,HL_Softcite_SoftwareMentions_v2,Software Mention,7,,{},1,1394,1398,Perl
softcite_data/step1_txt/pmc/PMC3627563-2/text.txt.gz,103124,PMC3627563-2,29d2b6a8c14c8761a4fd1846f336113e9016393bc9eda88ed19e7dfe51d0ffe9,3977,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,ca794886-b271-4848-94ec-2586174c16f0,Adjudicator jcsick@gmail.com task 1076 article number 103124,True,a0d8f90b-deb6-4d5f-a1da-d5defffdb57a,e493e996-7dc6-477f-8f2f-17e5791c5101,HL_Softcite_SoftwareMentions_v2,Software Mention,8,,{},1,1632,1648,progressiveMauve
softcite_data/step1_txt/pmc/PMC3627563-2/text.txt.gz,103124,PMC3627563-2,29d2b6a8c14c8761a4fd1846f336113e9016393bc9eda88ed19e7dfe51d0ffe9,3977,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,ca794886-b271-4848-94ec-2586174c16f0,Adjudicator jcsick@gmail.com task 1076 article number 103124,True,a0d8f90b-deb6-4d5f-a1da-d5defffdb57a,89c4b782-a916-4a66-a346-2c5c298262b8,HL_Softcite_SoftwareMentions_v2,Software Mention,9,,{},1,2673,2685,Tree Builder
softcite_data/step1_txt/pmc/PMC3627563-2/text.txt.gz,103124,PMC3627563-2,29d2b6a8c14c8761a4fd1846f336113e9016393bc9eda88ed19e7dfe51d0ffe9,3977,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,ca794886-b271-4848-94ec-2586174c16f0,Adjudicator jcsick@gmail.com task 1076 article number 103124,True,a0d8f90b-deb6-4d5f-a1da-d5defffdb57a,68de726d-0d77-48f6-a1eb-6ee678f6c134,HL_Softcite_SoftwareMentions_v2,Software Mention,10,,{},1,3112,3115,ALF
softcite_data/step1_txt/pmc/PMC3627563-2/text.txt.gz,103124,PMC3627563-2,29d2b6a8c14c8761a4fd1846f336113e9016393bc9eda88ed19e7dfe51d0ffe9,3977,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,ca794886-b271-4848-94ec-2586174c16f0,Adjudicator jcsick@gmail.com task 1076 article number 103124,True,a0d8f90b-deb6-4d5f-a1da-d5defffdb57a,c3cd12bf-b8b7-4934-bfcf-52b5e199843f,HL_Softcite_SoftwareMentions_v2,Software Mention,11,,{},1,3817,3820,ALF
softcite_data/step1_txt/pmc/PMC4668168-1/text.txt.gz,106641,PMC4668168-1,1b27afd661ddca06f59f2d40e21b81b60f89211796f80a68cb572bdd2a014c8a,3233,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,fecf47f9-fe09-43d9-b2eb-94b731ba9a0c,Adjudicator jcsick@gmail.com task 1081 article number 106641,True,5eb41251-77b2-4340-bab2-62552997f970,27ea5916-c262-4804-a9c2-3b6a7c0a7f11,HL_Softcite_SoftwareMentions_v2,Software Mention,1,,{},1,2647,2686,Statistical Package for Social Sciences
softcite_data/step1_txt/pmc/PMC4668168-1/text.txt.gz,106641,PMC4668168-1,1b27afd661ddca06f59f2d40e21b81b60f89211796f80a68cb572bdd2a014c8a,3233,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,fecf47f9-fe09-43d9-b2eb-94b731ba9a0c,Adjudicator jcsick@gmail.com task 1081 article number 106641,True,5eb41251-77b2-4340-bab2-62552997f970,016d5214-6cff-4197-a7ae-0a18a4173627,HL_Softcite_SoftwareMentions_v2,Software Mention,2,,{},1,2688,2692,SPSS
softcite_data/step1_txt/pmc/PMC4898854-3/text.txt.gz,107674,PMC4898854-3,743ea19c5b403e0b7386f4b589fdb375ee94643d8f20fd198e0c8d9227fb918b,3582,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,b093c2d4-c1da-41b1-b1d3-2139d3c7c6a2,Adjudicator jcsick@gmail.com task 1083 article number 107674,True,e51aba43-9bdb-477b-8826-c848e1d8367f,66efd77e-b9ba-43cf-99e1-71ffa9ed82f1,HL_Softcite_SoftwareMentions_v2,Software Mention,1,,{},1,535,543,Atlas.ti
softcite_data/step1_txt/pmc/PMC4789845-1/text.txt.gz,107208,PMC4789845-1,480da0a0d24e6b808d67cbf40ae54476f862aa3a6b0430fd55ac955122222f40,3878,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,1dd1ee16-3f67-4ffc-a980-22cd35bd5660,Adjudicator jcsick@gmail.com task 1082 article number 107208,True,b68371fd-b7ef-4332-9975-e0956d61123b,974fee76-464e-4456-b844-f2a187430a2f,HL_Softcite_SoftwareMentions_v2,Software Mention,1,,{},1,3767,3778,Scion Image
softcite_data/step1_txt/pmc/PMC1616949-6/text.txt.gz,100021,PMC1616949-6,df663e0379e75aff01f727000923c33b25f12a063ef6e85ccca87020d537176a,1752,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,ba3ccb9a-717b-4af3-b4d7-bd9360c49f10,Adjudicator jcsick@gmail.com task 1046 article number 100021,True,39bc51b7-a791-4be7-9860-66fba826d12b,826284d3-26a6-4b4f-bfd8-3aead4ad5a2c,HL_Softcite_SoftwareMentions_v2,Software Mention,1,,{},1,1690,1695,PyMol
softcite_data/step1_txt/pmc/PMC3542452-0/text.txt.gz,102851,PMC3542452-0,287468a1c1ffbdc5a166a47c6ea6ecd0680e1b16074d3ca0fa4a0ce27c60c2be,3128,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,c994cfc1-b568-4ff7-b8b4-625059f517c4,Adjudicator jcsick@gmail.com task 1074 article number 102851,True,ad26ed5f-7954-4e5f-8365-dc6a300ca043,356e11b6-f689-4f1e-b084-58e57cbe6f54,HL_Softcite_SoftwareMentions_v2,Software Mention,1,,{},1,1640,1647,G*Power
softcite_data/step1_txt/pmc/PMC1802622-2/text.txt.gz,100060,PMC1802622-2,d47ad720b72b1044d8798a95c658699676a0777a3554e93675e3fa7902298b24,3968,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,eb09842e-d38a-4140-aa29-9c3ca5a7ecf7,Adjudicator jcsick@gmail.com task 1059 article number 100060,True,5441fb56-ab06-4f5a-aabc-ebe23f00951e,12adc010-fd43-413d-afb0-7d70b1f864cd,HL_Softcite_SoftwareMentions_v2,Software Mention,1,,{},1,56,64,enoLOGOS
softcite_data/step1_txt/pmc/PMC1636350-11/text.txt.gz,100032,PMC1636350-11,fcb4a8e0baefdc53cda8197ed6bf37ecf85708929c5284d3a0afe4125f08f45d,3523,e15db246-b64e-402e-a9b1-9fbc1040a2df,Qualification_SoftwareMention_I.adjudicated,32c31c16-946b-4efc-9ea6-5238f9cb36ec,Adjudicator jcsick@gmail.com task 1051 article number 100032,True,038ee3b4-7514-4ab8-bf30-63851a0e5322,324e7bfd-e001-49ea-a6c5-58ca5764ad24,HL_Softcite_SoftwareMentions_v2,Software Mention,1,,{},1,218,226,DaliLite
